EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -40   -12   -3    -9    3     5     -56   -42  -26.81  -42.005543
 38    1     -1    -6    -4    6     24    19   -27.57  -42.155350
 -19   -10   -1    1     3     13    -21   -14  -28.18  -42.305527
 74    -7    0     1     3     10    -1    21   -28.17  -42.452518
 74    -7    0     1     3     10    -1    21   -27.88  -42.592606
 51    3     -2    -7    -2    -17   26    24   -27.54  -42.723541
 -128  -33   0     12    -2    -12   -18   -92  -28.07  -42.845558
 -21   -3    1     1     3     -1    -23   -2   -28.65  -42.961250
 -27   -16   -1    6     1     0     -33   -59  -29.49  -43.073280
 -11   -4    0     -1    1     17    -31   -50  -30.17  -43.186653
 80    5     -2    -4    -5    -25   -18   16   -29.94  -43.303829
 80    5     -2    -4    -5    -25   -18   16   -29.29  -43.426880
 34    -2    0     2     3     0     -14   36   -28.80  -43.553841
 34    -2    0     2     3     0     -14   36   -28.44  -43.680897
 -114  6     -2    -10   -5    9     -31   -38  -28.31  -43.806614
