fx fy fz tx ty tz 
-0.878768 -0.615060 8.106536 -0.300834 -1.459506 -0.243705
-0.756452 -1.173704 8.353966 -0.172534 -1.468765 -0.242837
-1.012711 -1.654947 8.350367 -0.073723 -1.547512 -0.252573
-1.050661 -0.742144 7.102051 -0.196379 -1.610168 -0.272509
-0.526721 -0.104390 6.269888 -0.283164 -1.583545 -0.281592
-0.910283 -0.860092 7.085261 -0.152937 -1.639140 -0.282122
-0.546180 -1.170113 7.350780 -0.101513 -1.615680 -0.282964
-0.689056 -0.004329 5.889340 -0.275201 -1.683205 -0.303167
-0.385685 0.036397 5.667037 -0.279262 -1.667652 -0.304887
-0.732736 -1.063899 6.486399 -0.103049 -1.696167 -0.291790
-0.500213 -0.774218 6.127589 -0.139983 -1.705431 -0.299031
-0.849174 -0.445044 5.313620 -0.184552 -1.759524 -0.306069
-0.810188 -0.937779 5.460596 -0.102317 -1.774108 -0.315222
-0.722409 -0.909807 5.301267 -0.080097 -1.709508 -0.300965
-1.070321 -0.426075 4.355412 -0.147713 -1.792357 -0.321894
-0.792291 -0.596798 4.003149 -0.110075 -1.682382 -0.299203
-0.964631 -0.933133 4.301659 -0.062883 -1.711844 -0.307342
-1.133665 -1.070595 4.075581 -0.047708 -1.735000 -0.313763
-0.796352 -0.677952 2.595399 -0.115369 -1.667608 -0.309648
-1.403388 -0.580323 2.304482 -0.114618 -1.753232 -0.322703
-1.360277 -1.088509 2.427488 -0.019003 -1.677712 -0.305212
-1.357865 -1.085254 2.046257 -0.024407 -1.661609 -0.305431
-1.679315 -0.774565 1.135921 -0.076627 -1.711009 -0.319965
-1.275158 -0.431380 0.485166 -0.118455 -1.622190 -0.316721
-1.850411 -0.738590 0.123234 -0.063812 -1.681496 -0.321326
-1.838765 -1.393748 0.938135 0.065812 -1.611770 -0.304715
-2.156667 -0.846164 -0.245349 -0.013324 -1.694851 -0.330197
-1.980104 -0.125292 -1.710231 -0.104710 -1.643545 -0.326891
-1.361802 -0.708585 -0.859726 0.024531 -1.474325 -0.296317
-2.177248 -1.448092 -0.580861 0.144231 -1.586504 -0.307547
-1.688934 -0.502491 -1.568870 0.035508 -1.505904 -0.306158
-2.526480 0.280868 -2.798814 -0.059553 -1.628392 -0.320890
-2.300326 -0.714223 -1.733853 0.111601 -1.558551 -0.304576
-1.809891 -1.153870 -1.129834 0.204931 -1.445453 -0.287127
-2.610042 0.213788 -2.543708 0.018754 -1.614002 -0.324877
-2.106058 0.260082 -3.221778 0.017265 -1.480301 -0.303036
-2.182893 -0.350354 -2.232841 0.119251 -1.493514 -0.307078
-2.443013 -0.610338 -1.670670 0.171473 -1.489960 -0.298833
-1.848778 -0.212966 -2.429463 0.106545 -1.401962 -0.293478
-1.917769 0.220804 -2.763800 0.038291 -1.443709 -0.306849
-2.567020 -0.498430 -2.206244 0.144123 -1.506743 -0.297834
-2.000645 -0.703619 -1.603988 0.170352 -1.439641 -0.291104
-2.309672 -0.297210 -1.969385 0.090657 -1.460939 -0.289968
-2.430469 -0.091949 -2.076236 0.024122 -1.484290 -0.293141
-1.606684 -0.434123 -0.930395 0.057120 -1.340156 -0.273436
-2.564895 -0.433030 -1.028892 0.003798 -1.480463 -0.285586
-1.998184 -0.509988 -0.454682 -0.050222 -1.391635 -0.271560
-2.090774 -0.508207 0.151549 -0.125923 -1.397432 -0.265649
-2.120070 -0.503131 1.057229 -0.231329 -1.416687 -0.269575
-1.108185 -0.895926 2.235691 -0.247703 -1.263903 -0.253597
-1.944743 -1.032219 3.562525 -0.285032 -1.401694 -0.275261
-2.090242 -0.266887 3.267733 -0.442342 -1.458663 -0.298258
-2.076016 0.006019 3.887392 -0.495331 -1.398538 -0.283436
-2.197948 -0.619540 6.099603 -0.428557 -1.413061 -0.287950
-1.740675 -0.999814 6.978890 -0.430647 -1.337135 -0.291918
-2.280467 -0.168906 6.706371 -0.630969 -1.441429 -0.331241
-2.426097 -0.758876 8.076607 -0.609372 -1.446842 -0.349375
-2.583323 -1.846895 9.856422 -0.480374 -1.476668 -0.346465
-2.573847 -1.442987 8.830202 -0.601816 -1.548511 -0.353649
-1.978187 -1.202207 8.496071 -0.640944 -1.475728 -0.333330
-2.662574 -1.983561 8.400376 -0.497958 -1.611460 -0.338301
-2.273616 -1.974257 7.610819 -0.470669 -1.548402 -0.327885
-2.309650 -1.312646 5.576715 -0.527714 -1.596411 -0.340950
-2.260860 -1.152741 3.784676 -0.487247 -1.577903 -0.337932
-1.894304 -2.204368 3.979845 -0.236776 -1.418288 -0.307475
-2.408519 -2.006869 2.636981 -0.191355 -1.482357 -0.330106
-2.372471 -0.451062 -0.300054 -0.340503 -1.427394 -0.334109
-2.104507 -0.951636 0.001060 -0.152695 -1.289391 -0.301065
-2.624505 -1.296351 -0.181236 -0.009929 -1.356155 -0.287090
-2.309434 -0.181762 -1.623325 -0.065877 -1.254903 -0.239954
-2.039191 0.327159 -2.121755 -0.058627 -1.201185 -0.218331
-2.276187 0.129078 -2.926338 0.003453 -1.238975 -0.213029
-2.133434 -0.649349 -1.602389 0.178658 -1.168353 -0.191111
-2.232565 -0.024519 -3.049459 0.082711 -1.232030 -0.215607
-2.229023 0.221923 -2.469729 0.091251 -1.184949 -0.200433
-2.367217 -0.427008 -2.990693 0.169620 -1.256799 -0.218923
-2.510253 0.004640 -1.979054 0.158407 -1.234803 -0.208993
-2.063854 -0.115965 -2.905886 0.148389 -1.204111 -0.216054
-2.079925 0.638487 -3.290028 0.054670 -1.220967 -0.224938
-2.060433 0.218825 -2.405400 0.129001 -1.188188 -0.214946
-2.109933 0.022167 -2.840383 0.129432 -1.223775 -0.226784
-2.207036 0.503631 -2.678039 0.086978 -1.221610 -0.223100
-2.130090 0.119041 -2.792535 0.127068 -1.212006 -0.223170
-2.179606 0.518752 -3.423792 0.066292 -1.222739 -0.226390
-2.061681 0.386138 -2.681884 0.095542 -1.182633 -0.216723
-2.094823 -0.221851 -2.613466 0.167335 -1.221103 -0.227383
-2.098367 0.144970 -2.632841 0.128905 -1.178492 -0.216935
-1.788144 0.022381 -2.526188 0.156724 -1.165053 -0.222120
-2.012233 0.207322 -2.834149 0.126674 -1.198071 -0.226086
-1.958963 -0.059209 -2.475630 0.184709 -1.172365 -0.218823
-2.020073 0.139698 -2.793742 0.149694 -1.196801 -0.227308
-2.041586 0.366650 -2.622498 0.141816 -1.186436 -0.219697
-1.948258 0.463762 -3.365717 0.107919 -1.195908 -0.224429
-1.875225 0.516497 -2.715931 0.121251 -1.146973 -0.207011
-1.847167 0.162487 -2.971451 0.151695 -1.173200 -0.213588
-1.937756 0.223196 -2.918071 0.140541 -1.142056 -0.200407
-1.717738 0.145349 -2.939856 0.147287 -1.131315 -0.205261
-1.907797 0.414705 -2.991899 0.115348 -1.134580 -0.203293
-1.863285 0.224635 -2.727312 0.149366 -1.131838 -0.202144
-1.916276 -0.036812 -3.010398 0.171370 -1.144953 -0.203611
-1.916102 0.400073 -2.638094 0.136918 -1.124570 -0.193255
-1.891251 0.031658 -2.769767 0.176921 -1.130127 -0.192405
-1.905266 0.402534 -3.053168 0.126767 -1.127923 -0.190392
-1.834221 0.158882 -2.622243 0.174439 -1.107292 -0.180154
-1.842323 0.305425 -2.995100 0.143180 -1.125337 -0.185760
-1.809488 0.399594 -2.697432 0.141590 -1.099938 -0.177892
-1.772765 0.025111 -2.895947 0.174225 -1.109753 -0.185174
-1.921200 0.530614 -3.152549 0.101602 -1.131585 -0.190102
-1.851761 0.074907 -2.702021 0.167749 -1.096766 -0.175826
-1.913780 0.087413 -2.963818 0.162541 -1.129465 -0.180748
-1.881823 0.203980 -2.514229 0.166613 -1.094711 -0.167408
-1.809063 -0.109360 -2.579171 0.204188 -1.104737 -0.172124
-1.849800 0.479400 -3.170719 0.123594 -1.128897 -0.182427
-1.755813 0.139344 -2.453355 0.192490 -1.097229 -0.175441
-1.857170 0.160574 -2.857612 0.174450 -1.146506 -0.195530
-1.920389 0.360741 -2.604615 0.156650 -1.131412 -0.190089
-1.868575 0.071207 -2.947339 0.183115 -1.136572 -0.193647
-1.874219 0.362878 -3.011063 0.141587 -1.114537 -0.187418
-1.755970 0.078741 -2.766856 0.177384 -1.097571 -0.183677
-1.846196 0.276239 -3.196656 0.135722 -1.102566 -0.183214
-1.735025 0.280268 -2.862481 0.141951 -1.067130 -0.176635
-1.863254 0.462398 -3.353206 0.096558 -1.084427 -0.179999
-1.617130 0.461642 -3.206530 0.102985 -1.050007 -0.180525
-1.824382 0.345354 -2.884865 0.142189 -1.038461 -0.168891
-1.740164 0.454029 -3.197989 0.117738 -1.038086 -0.177175
-1.777432 0.281925 -2.900452 0.147484 -0.999198 -0.165485
-1.695617 0.383138 -2.586989 0.140951 -0.963924 -0.157050
-1.710592 0.531224 -3.143384 0.110745 -0.962779 -0.156865
-1.756290 0.659147 -3.643375 0.080837 -0.962468 -0.156957
-1.689750 0.815581 -3.053317 0.074555 -0.927709 -0.141201
-1.645362 0.250123 -2.513947 0.148504 -0.883161 -0.121611
-1.412411 0.413809 -2.313583 0.137569 -0.829886 -0.107501
-1.657655 0.501732 -2.746242 0.100643 -0.856948 -0.109989
-1.806888 0.786950 -3.116062 0.051210 -0.869261 -0.105604
-1.738834 0.378812 -2.748104 0.129180 -0.833204 -0.088570
-1.591935 0.312375 -3.161272 0.123673 -0.812106 -0.083780
-1.721266 0.303367 -2.590012 0.138221 -0.808994 -0.075006
-1.722614 0.823869 -2.915552 0.068114 -0.844498 -0.086310
-1.778616 0.848452 -3.235864 0.046106 -0.843735 -0.088229
-1.586104 1.094300 -3.152651 0.025538 -0.824914 -0.088592
-1.705399 0.725179 -2.804278 0.073620 -0.837134 -0.091420
-1.700402 0.138631 -2.159300 0.156983 -0.802305 -0.083821
-1.765918 -0.014864 -1.999753 0.178494 -0.801605 -0.090001
-1.852652 0.283938 -2.514728 0.144650 -0.811779 -0.098638
-1.789365 0.660760 -3.182328 0.092033 -0.821977 -0.109257
-1.869112 0.731016 -3.198602 0.075416 -0.853582 -0.122527
-1.875480 0.920682 -2.966707 0.064939 -0.865768 -0.129320
-1.700867 0.728681 -2.869889 0.091244 -0.825677 -0.120336
-1.595183 0.480026 -2.857226 0.135936 -0.804448 -0.119417
-1.760026 0.925835 -2.948214 0.065523 -0.813853 -0.124091
-1.811381 1.010140 -3.711886 0.029821 -0.837036 -0.134320
-1.743994 1.161256 -2.926492 0.030030 -0.800325 -0.120182
-1.767562 0.477857 -2.662896 0.124217 -0.782815 -0.109087
-1.857483 0.721520 -3.206500 0.097533 -0.826033 -0.120228
-1.726233 0.314380 -1.859436 0.200739 -0.766098 -0.103497
-1.698590 0.308797 -1.862086 0.207447 -0.798417 -0.114804
-1.810708 -0.448051 -1.347448 0.325041 -0.821724 -0.118168
-1.722106 0.301779 -1.920070 0.214373 -0.850242 -0.132862
-1.595244 0.177335 -2.572978 0.211795 -0.838975 -0.133040
-1.600757 1.124256 -3.278055 0.067015 -0.873483 -0.144687
-1.472819 0.985307 -2.764108 0.080533 -0.841403 -0.136260
-1.571880 1.414194 -3.495337 -0.011361 -0.878503 -0.147056
-1.494538 2.026287 -3.321138 -0.091495 -0.840521 -0.139448
-1.493975 1.941105 -3.409468 -0.087212 -0.863220 -0.152148
-1.562274 2.003118 -3.382815 -0.076829 -0.845597 -0.149173
-1.486632 1.695058 -2.943988 -0.009333 -0.844138 -0.155815
-1.581172 1.546856 -2.998589 0.033031 -0.828874 -0.150129
-1.392715 1.109666 -2.319162 0.115233 -0.790021 -0.142288
-1.644976 1.093900 -2.979298 0.105692 -0.828307 -0.144465
-1.502072 0.827133 -2.358344 0.152193 -0.791348 -0.133117
-1.595940 0.645177 -2.797118 0.139438 -0.783675 -0.123798
-1.202888 0.971141 -3.048336 0.067770 -0.740826 -0.122875
-1.273295 0.577013 -2.310452 0.131014 -0.688993 -0.096873
-1.318108 1.039787 -3.392845 0.038470 -0.734897 -0.110993
-1.257104 1.043943 -2.543888 0.078486 -0.716218 -0.105756
-1.607842 0.566615 -2.827809 0.150685 -0.755132 -0.101939
-1.643494 1.284841 -3.229433 0.062919 -0.807882 -0.118167
-1.557223 0.667407 -2.902438 0.166255 -0.779187 -0.106390
-1.520639 0.491920 -3.027040 0.172321 -0.758553 -0.100189
-1.574940 1.122864 -3.190457 0.054298 -0.770102 -0.106440
-1.519587 1.241473 -3.406503 0.011795 -0.757230 -0.110088
-1.381444 1.368161 -3.581602 -0.009354 -0.725328 -0.106488
-1.404142 0.979324 -3.214729 0.049482 -0.698253 -0.095090
-1.374829 1.076354 -3.118737 0.059005 -0.710646 -0.099306
-1.505660 0.535181 -2.933940 0.167465 -0.725186 -0.098193
-1.553307 1.041220 -2.613882 0.123113 -0.722258 -0.097910
-1.605124 1.177810 -3.093119 0.104111 -0.752032 -0.109730
-1.644376 0.597288 -2.509366 0.159274 -0.720465 -0.101122
-1.679459 1.155202 -2.283824 0.076318 -0.694897 -0.094193
-1.617854 1.226255 -3.546261 0.020232 -0.732064 -0.114238
-1.687880 0.629792 -2.836158 0.118457 -0.696731 -0.097297
-1.747817 1.078732 -2.916307 0.074989 -0.718933 -0.103769
-1.552776 0.959020 -3.278404 0.102034 -0.724938 -0.111655
-1.501667 0.616446 -2.530702 0.199416 -0.699534 -0.102174
-1.695013 1.333937 -2.835704 0.089892 -0.747685 -0.116482
-1.501969 1.335998 -3.143946 0.076946 -0.749435 -0.123609
-1.762452 1.332775 -3.020243 0.062336 -0.757675 -0.115695
-1.636299 1.306759 -2.932096 0.045874 -0.752549 -0.119072
-1.984717 1.593212 -3.023522 0.002596 -0.775393 -0.113285
-1.573681 1.069876 -3.121862 0.076302 -0.739894 -0.115526
-1.928392 0.777852 -2.492274 0.128113 -0.774273 -0.119617
-1.970908 1.170937 -2.798135 0.065317 -0.806952 -0.141717
-1.951797 0.491022 -1.666756 0.156445 -0.789534 -0.150445
-1.835890 -0.191179 -1.731036 0.219287 -0.812019 -0.171475
-2.117516 0.678309 -1.560394 0.074469 -0.870186 -0.177599
-1.766111 1.182794 -2.031526 -0.097648 -0.876342 -0.185078
-2.213628 1.016688 -1.738974 -0.178064 -0.929127 -0.192063
-2.106536 -0.051486 -0.509076 -0.117633 -0.953778 -0.207880
-2.620165 -0.103502 -0.145628 -0.138385 -1.053462 -0.220665
-2.286718 0.300725 -0.675047 -0.236612 -1.109331 -0.246604
-2.225326 0.242345 -0.487291 -0.224181 -1.224745 -0.289263
-2.588487 -0.522929 0.529340 -0.116468 -1.344446 -0.344653
-2.641706 -0.355505 0.022840 -0.202427 -1.385809 -0.384796
-3.071541 -0.307904 0.783816 -0.221857 -1.479988 -0.430504
-3.244475 -0.881988 0.231867 -0.216446 -1.543558 -0.454832
-2.916530 0.037936 0.165992 -0.329603 -1.543979 -0.468812
-2.869781 -0.159323 -1.427589 -0.420248 -1.588272 -0.497944
-2.505629 -0.054441 1.532918 -0.325604 -1.517783 -0.475419
-3.247834 -1.775317 1.013491 -0.110285 -1.678877 -0.509582
-3.807960 0.649049 0.666773 -0.396422 -1.842435 -0.541340
-2.804818 0.494661 -0.709298 -0.429750 -1.670700 -0.514391
-3.104174 -0.180753 1.990773 -0.297236 -1.730195 -0.504847
-3.325797 0.141762 -0.454147 -0.472144 -1.856672 -0.528874
-2.582246 -0.857999 -0.192535 -0.363022 -1.643237 -0.469652
-2.797404 0.662982 0.395941 -0.581554 -1.829042 -0.511380
-3.824532 -0.883695 1.399702 -0.437693 -1.869294 -0.497633
-2.506822 -0.193797 10.331619 -0.635207 -1.761628 -0.487103
-2.686325 0.424192 26.540746 -0.899463 -1.896572 -0.465222
-1.525908 -0.968457 48.457214 -1.121019 -1.962735 -0.467967
-2.236570 -2.226554 72.843190 -1.508852 -2.290863 -0.454373
-0.216773 -4.438368 91.432504 -1.808934 -2.201410 -0.392471
0.084519 -8.496538 103.690015 -1.907276 -2.415684 -0.379746
-0.004999 -11.494308 109.533605 -2.053280 -2.468283 -0.352908
-1.427895 -13.708637 103.158005 -2.115141 -2.310246 -0.322667
-2.313397 -15.828495 89.607297 -1.915204 -1.835370 -0.303447
-5.202388 -13.846781 70.462204 -2.044980 -1.439073 -0.285931
-5.291888 -11.684738 49.296614 -2.283008 -0.617702 -0.249277
-5.692113 -11.545426 31.545513 -1.824356 -0.288911 -0.232137
-3.897499 -7.807468 22.288077 -1.442299 -0.135181 -0.179009
-3.077526 -4.478640 11.652408 -0.980529 -0.271628 -0.184714
-1.372495 -1.351551 7.001457 -0.537284 -0.261030 -0.154689
-1.725825 -2.097572 4.978655 0.096636 -0.503885 -0.142426
-0.885252 -0.720737 2.328556 0.199628 -0.535449 -0.135628
-0.639609 0.458923 0.146498 0.095289 -0.522686 -0.109917
-1.880273 0.766600 -1.478509 -0.096023 -0.739918 -0.105869
-2.044926 0.274118 -3.516814 -0.202156 -0.687382 -0.056873
-2.594295 1.041259 -3.896536 -0.368164 -0.726268 -0.034192
-1.584338 1.161073 -3.343489 -0.325802 -0.573579 -0.013213
-1.513633 0.573743 -2.661129 -0.133266 -0.594168 -0.033818
-0.318354 0.598376 -2.443144 0.008895 -0.452025 -0.038621
-0.146284 0.653319 -1.000920 0.202728 -0.473717 -0.056194
-0.554620 1.071584 -2.055889 0.141213 -0.626664 -0.106866
-0.208922 2.673730 -3.253278 -0.175699 -0.506565 -0.084728
-0.782723 1.597972 -2.806980 -0.196017 -0.605934 -0.093444
-1.480774 1.237721 -3.736295 -0.282496 -0.729846 -0.094617
-1.374591 1.451727 -3.469270 -0.340345 -0.755835 -0.100389
-1.713998 1.314746 -3.532693 -0.342115 -0.871320 -0.133033
-1.445310 0.569219 -2.474032 -0.184314 -0.846903 -0.139780
-1.339020 -0.632003 -0.842955 0.061288 -0.815431 -0.145490
-1.318197 0.150586 -0.699762 0.047324 -0.879883 -0.178685
-1.021132 0.542955 -1.885060 0.035119 -0.878349 -0.191945
-0.792731 2.878665 -3.632216 -0.302778 -0.828351 -0.184433
-0.389476 2.200756 -3.068334 -0.293719 -0.757365 -0.162367
-0.055491 1.523206 -2.371906 -0.261387 -0.657224 -0.134124
-0.465894 2.176538 -3.376024 -0.418200 -0.827736 -0.187118
-1.085208 1.553868 -2.514008 -0.352543 -0.872351 -0.197714
-2.021810 -0.088259 -1.798283 -0.146095 -1.090957 -0.250494
-2.226235 -0.406633 -0.584144 -0.046880 -1.159364 -0.271838
-2.060147 -0.232010 -0.584625 -0.015954 -1.104754 -0.251324
-2.409452 1.675653 -1.897638 -0.258723 -1.231517 -0.272210
-1.528139 1.837527 -2.270807 -0.298176 -1.099654 -0.246879
-1.759599 1.933872 -1.614706 -0.311246 -1.046938 -0.238885
-1.688700 3.160384 -3.013166 -0.534329 -1.094302 -0.273163
-0.487075 1.830774 -2.855805 -0.410581 -0.890760 -0.251469
-1.751862 0.837851 -1.120346 -0.267986 -1.025240 -0.259344
-1.664696 0.691339 -1.902394 -0.292213 -1.123524 -0.309482
-2.124494 0.601100 -0.580634 -0.242824 -1.114977 -0.304872
-2.507005 0.987798 -1.184852 -0.314746 -1.264405 -0.354902
-2.241514 1.708630 -1.771744 -0.422615 -1.228059 -0.373076
-2.274355 2.442022 -1.315501 -0.528245 -1.197075 -0.397732
-2.512693 2.953439 -2.479426 -0.680283 -1.290216 -0.455766
-2.167974 2.322034 -1.649648 -0.619545 -1.160062 -0.434998
-2.352089 2.037608 -1.646135 -0.598160 -1.162679 -0.434963
-2.069528 1.475049 -1.516085 -0.521631 -1.184139 -0.460901
-2.062913 1.137912 -0.265400 -0.417586 -1.107689 -0.442928
-2.066215 0.749396 -1.712463 -0.397089 -1.214804 -0.493938
-2.415341 1.218670 -0.365271 -0.411927 -1.240045 -0.503907
-2.778960 1.395053 -1.893497 -0.473028 -1.324972 -0.521420
-2.317634 2.228402 -1.399286 -0.579564 -1.241183 -0.499549
-2.752956 2.672324 -1.750851 -0.679010 -1.313603 -0.504366
-2.262116 2.251415 -1.911695 -0.650295 -1.225956 -0.486514
-2.435720 2.100384 -1.756793 -0.631049 -1.262803 -0.492454
-2.558829 1.755536 -0.881503 -0.547905 -1.229503 -0.468020
-2.125464 0.845152 -0.870143 -0.426713 -1.187921 -0.460267
-2.373296 1.826799 -1.364034 -0.534767 -1.206675 -0.451425
-1.708201 1.223308 -1.091655 -0.429097 -1.109532 -0.423492
-2.117440 1.771377 -1.707331 -0.504899 -1.171576 -0.423528
-2.009453 2.812695 -1.923832 -0.650254 -1.145790 -0.416570
-2.131896 2.099158 -1.484907 -0.571645 -1.133954 -0.403006
-2.241832 2.217703 -1.574297 -0.608996 -1.175785 -0.406140
-2.262307 2.250799 -1.988310 -0.620464 -1.139081 -0.382528
-1.935240 1.610468 -1.333596 -0.523622 -1.097186 -0.361354
-2.041862 1.102157 -0.878793 -0.438352 -1.075826 -0.332359
-1.800224 1.375647 -1.223191 -0.453178 -1.050655 -0.313703
-1.726527 2.102528 -1.882716 -0.528680 -1.039171 -0.299006
-1.483922 2.212896 -2.031540 -0.521288 -0.986981 -0.275784
-1.521269 1.881340 -1.616128 -0.459153 -0.994506 -0.266281
-1.741921 2.080103 -1.721122 -0.480767 -1.024252 -0.260986
-1.651956 1.897573 -1.928118 -0.454211 -1.013602 -0.251080
-1.737351 1.382404 -1.769391 -0.379554 -1.030906 -0.242025
-1.984768 0.889566 -1.319437 -0.306797 -1.068979 -0.236285
-1.828066 0.855672 -1.410681 -0.301004 -1.031790 -0.225915
-1.718955 0.728163 -1.342402 -0.281798 -1.015328 -0.222162
-1.917122 0.714145 -1.315899 -0.273618 -1.038982 -0.221184
-1.794158 0.969708 -1.479242 -0.308092 -1.007601 -0.214166
-1.558640 0.945432 -1.447157 -0.307514 -0.966428 -0.205690
-1.548332 0.585744 -1.149574 -0.258922 -0.960829 -0.198813
-1.722014 0.720718 -1.695216 -0.294923 -1.013633 -0.207194
-1.705502 0.700784 -1.222330 -0.291101 -0.987952 -0.196701
-1.771874 -0.734703 -0.237875 -0.101350 -1.015443 -0.198764
-2.161138 -0.173872 -0.835416 -0.212212 -1.104426 -0.214560
-1.985685 0.189414 -1.127619 -0.288440 -1.082275 -0.210260
-1.900809 -0.046434 -0.900375 -0.277393 -1.075626 -0.207351
-2.111901 -0.051263 -0.806803 -0.291583 -1.139373 -0.216871
-1.927592 0.444881 -1.119649 -0.355556 -1.100009 -0.202778
-1.758195 0.119803 -0.644425 -0.304222 -1.108811 -0.199667
-2.039790 -0.012550 -0.382910 -0.283550 -1.183704 -0.201412
-1.840934 -0.226850 -0.468968 -0.273556 -1.175558 -0.201597
-1.964018 0.149121 -0.744027 -0.352964 -1.236021 -0.219857
-2.229761 -0.451808 -0.275404 -0.289672 -1.296659 -0.228232
-2.190566 -0.361754 -0.092421 -0.328616 -1.339071 -0.241420
-2.533115 0.083095 -0.464344 -0.389686 -1.410062 -0.251894
-2.059340 0.087090 -0.068352 -0.384583 -1.386324 -0.260026
-2.520867 0.657781 -0.557956 -0.467315 -1.487261 -0.288400
-2.216788 0.019719 -0.657934 -0.409507 -1.468442 -0.307569
-2.640977 -0.011687 0.921379 -0.367456 -1.519225 -0.320237
-2.681111 -0.179332 0.157182 -0.391893 -1.569221 -0.336475
-2.377660 -0.069386 0.281251 -0.405183 -1.533913 -0.341241
-2.755573 -0.241591 0.436473 -0.389646 -1.599677 -0.363445
-2.428039 -0.787549 1.188484 -0.329262 -1.566702 -0.393416
-3.314723 -0.027890 0.707655 -0.417919 -1.751316 -0.453693
-3.329948 0.253351 0.020016 -0.465156 -1.806196 -0.495558
-2.631692 -0.357889 -0.155453 -0.408407 -1.674972 -0.481770
-3.122362 -0.632627 1.333521 -0.344968 -1.729864 -0.482440
-2.750322 -0.362071 1.212065 -0.368935 -1.711665 -0.483190
-3.108731 0.403048 0.934455 -0.484892 -1.811254 -0.500914
-3.158450 0.129906 -0.308401 -0.596849 -1.849483 -0.509112
-3.437252 0.587216 4.515601 -0.708265 -1.812533 -0.484274
-2.991092 -1.131786 11.743652 -0.656892 -1.678753 -0.462425
-3.446640 -1.581452 18.588037 -0.903276 -1.825404 -0.491539
-3.165861 -2.040369 26.508819 -1.308305 -1.842431 -0.491792
-3.448669 -3.818046 38.961839 -1.570489 -1.860393 -0.463508
-3.348761 -7.064816 50.930308 -1.754281 -1.848060 -0.445299
-3.263328 -7.939774 59.374514 -2.231749 -1.774193 -0.418406
-3.746147 -9.460442 65.277542 -2.616072 -1.719083 -0.389385
-4.580334 -12.051618 71.682054 -2.664623 -1.556313 -0.346065
-5.294237 -14.466263 75.219053 -2.551043 -1.244881 -0.285768
-6.174166 -15.038983 73.208119 -2.576401 -1.119756 -0.287301
-6.141513 -14.050350 68.020912 -2.628829 -0.827429 -0.264315
-5.318127 -14.744490 63.439855 -2.318199 -0.404968 -0.221930
-7.192300 -14.174309 57.810412 -2.082456 -0.446824 -0.226747
-7.653176 -11.491896 48.828045 -2.169542 -0.283181 -0.196295
-7.573890 -10.108017 40.878313 -2.071896 -0.088630 -0.190755
-8.257832 -10.048572 35.690476 -1.762931 -0.044054 -0.184344
-7.645069 -8.295193 29.915808 -1.715359 0.129475 -0.151058
-7.016988 -7.497338 25.495333 -1.559441 0.180486 -0.139583
-7.381901 -7.454104 22.857828 -1.369567 0.021667 -0.146977
-7.947963 -6.855219 20.866662 -1.290670 -0.154494 -0.145632
-6.569498 -6.195167 19.116338 -1.279611 -0.146382 -0.137914
-5.909176 -5.838064 18.574772 -1.260273 -0.233093 -0.114464
-4.952356 -5.295207 19.809543 -1.330313 -0.215425 -0.050609
-4.557846 -5.024220 22.396133 -1.402062 -0.247169 -0.016060
-5.436891 -5.456999 24.093571 -1.517179 -0.635691 -0.048365
-3.650502 -4.853139 28.650146 -1.670540 -0.447637 0.008707
-2.719551 -5.876805 32.423679 -1.681872 -0.631338 -0.008493
-2.531581 -5.659331 36.126240 -1.835841 -0.849745 -0.016916
-1.260095 -6.444918 39.953411 -1.839052 -0.865544 0.004599
-1.636802 -6.734283 43.169658 -1.935995 -1.176854 -0.030575
-0.510174 -7.218612 46.153926 -1.940843 -1.058757 -0.018300
-0.552620 -7.697241 48.750931 -1.956064 -1.116385 -0.061891
-1.218152 -7.337479 50.673604 -2.014528 -1.224022 -0.123415
-1.215561 -6.837207 51.084955 -2.007673 -1.111316 -0.135621
-2.034353 -6.759473 51.200726 -1.905472 -1.182823 -0.170866
-1.961652 -5.890250 50.087478 -1.916652 -1.107528 -0.186845
-1.718415 -5.225088 48.334665 -1.873108 -0.928761 -0.184252
-2.529547 -5.161579 46.898215 -1.751520 -1.006557 -0.216311
-3.013588 -5.254221 45.798036 -1.563108 -0.907798 -0.197280
-3.223140 -4.412160 43.544217 -1.522699 -0.944875 -0.222486
-3.541000 -3.385012 40.696306 -1.501560 -0.893081 -0.212039
-3.776461 -3.126671 39.955150 -1.390557 -0.856755 -0.210945
-4.329553 -2.878864 39.127167 -1.316744 -0.876857 -0.226625
-3.930165 -2.533332 38.510493 -1.267568 -0.692253 -0.206619
-4.922314 -2.130759 37.782476 -1.285220 -0.850758 -0.238890
-4.182898 -2.379233 38.129317 -1.220836 -0.705066 -0.211645
-4.492618 -2.602116 38.819679 -1.210602 -0.752880 -0.203531
-3.798560 -2.757132 40.096893 -1.240123 -0.694072 -0.193323
-3.905226 -3.017041 40.957360 -1.280715 -0.718936 -0.188386
-3.656856 -3.190007 42.498818 -1.331692 -0.699735 -0.184959
-3.488012 -3.388648 43.973403 -1.351410 -0.718215 -0.189029
-3.529483 -3.819290 45.270037 -1.350379 -0.767208 -0.192786
-3.371042 -3.849227 46.085488 -1.411954 -0.779980 -0.190623
-3.450628 -3.675015 46.691034 -1.530571 -0.849962 -0.196398
-3.275179 -4.032285 48.075453 -1.557710 -0.853641 -0.188837
