EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -10   -13   -5    -1    4     2     1     -17  -25.99  -19.416008
 -10   -13   -5    -1    4     2     1     -17  -25.84  -19.728271
 11    10    -1    -3    -3    -4    3     -1   -25.90  -20.053087
 13    -18   -1    1     -1    -7    -21   -9   -25.78  -20.378832
 13    -18   -1    1     -1    -7    -21   -9   -25.31  -20.692190
 -24   3     2     1     0     2     -2    6    -24.99  -20.980793
 -4    -53   -8    1     0     -2    -17   -11  -24.73  -21.232668
 -4    -53   -8    1     0     -2    -17   -11  -24.50  -21.432981
 6     6     4     0     1     5     9     14   -24.17  -21.561220
 6     6     4     0     1     5     9     14   -23.89  -21.598989
 4     -41   2     2     0     -2    7     -6   -23.57  -21.533506
 -5    14    -3    0     0     1     -1    10   -22.98  -21.356028
 7     6     -4    -2    -4    -3    -2    -1   -22.40  -21.062799
 -11   -6    -1    -2    2     1     1     -11  -21.23  -20.660332
 -1    14    0     -2    -1    -1    2     -3   -20.49  -20.160986
 -5    -4    -3    1     -1    1     0     13   -19.79  -19.580618
 4     15    1     -2    -3    0     4     -7   -19.14  -18.932159
 -7    2     -2    -1    0     0     0     -5   -18.16  -18.231466
 -7    2     -2    -1    0     0     0     -5   -17.00  -17.495375
 -1    4     -2    -2    -2    0     7     -1   -16.04  -16.742079
 -1    1     -3    -1    0     -1    0     -1   -15.14  -15.985555
 -1    1     -3    -1    0     -1    0     -1   -13.38  -15.237810
 0     -26   -1    0     0     -1    -3    1    -12.40  -14.509228
 0     -2    1     1     0     1     1     7    -11.48  -13.803050
 -3    4     -1    -1    -3    -1    -4    -1   -10.69  -13.121589
 1     5     -3    -2    -1    -2    -3    -2   -10.02  -12.467461
 4     1     -2    -1    -3    -3    -7    -2   -9.23  -11.844268
 4     1     -2    -1    -3    -3    -7    -2   -8.43  -11.253023
 -2    8     -2    -2    -2    0     0     -1   -7.89  -10.688756
 -1    -6    -1    0     0     -2    -2    -3   -6.74  -10.139467
 0     6     -1    -1    -2    0     1     -1   -6.03  -9.584879
 0     -16   -2    1     -2    -1    -1    2    -5.44  -9.001792
 0     -16   -2    1     -2    -1    -1    2    -4.98  -8.365095
 -1    1     1     -1    0     -1    -1    -1   -4.55  -7.655018
 1     6     -1    -2    0     -2    0     -1   -4.11  -6.855961
