EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -3    -11   0     -2    0     -2    3     -8   -20.55  2.223734
 -3    -11   0     -2    0     -2    3     -8   -20.94  2.545041
 13    -4    -3    0     0     0     -5    12   -21.41  2.875511
 -2    -53   -7    -1    -5    -5    -16   -2   -22.35  3.216872
 -2    -53   -7    -1    -5    -5    -16   -2   -22.80  3.565671
 5     31    7     0     0     1     1     -8   -23.30  3.909354
 -13   -42   -8    -4    -3    -5    -1    10   -23.93  4.238881
 -13   -42   -8    -4    -3    -5    -1    10   -24.59  4.559827
 16    29    0     0     1     2     13    -3   -25.42  4.888844
 -12   4     -5    -5    -6    -8    -10   -15  -26.07  5.241928
 -12   4     -5    -5    -6    -8    -10   -15  -27.45  5.628253
 -20   39    0     0     -1    0     -2    -12  -27.91  6.053022
 -20   39    0     0     -1    0     -2    -12  -28.18  6.526433
 17    26    13    4     2     -5    -30   4    -28.60  7.065954
 15    14    7     4     4     6     -1    4    -29.29  7.685246
 -18   -52   -14   -5    -2    -2    1     -4   -30.11  8.387612
 -18   -52   -14   -5    -2    -2    1     -4   -30.93  9.173003
 -16   21    1     0     -1    1     10    -8   -32.18  10.041082
 8     -4    0     -1    -1    0     5     23   -32.57  10.987157
 8     -4    0     -1    -1    0     5     23   -32.87  11.994749
 -6    -34   0     0     -1    0     13    -3   -33.00  13.038532
 -6    -34   0     0     -1    0     13    -3   -33.28  14.090839
 17    1     2     2     3     2     5     -10  -33.80  15.129103
 -7    -6    -1    -4    -4    -2    3     6    -34.14  16.140171
 -21   1     0     2     2     0     -4    3    -34.47  17.117401
 -21   1     0     2     2     0     -4    3    -34.59  18.062893
 3     -13   -8    -3    1     2     -20   -14  -34.94  18.984020
 13    28    3     -1    0     1     11    -13  -35.36  19.877544
 13    28    3     -1    0     1     11    -13  -35.65  20.732870
 2     -10   -3    -7    -5    -6    -15   12   -35.79  21.541868
 2     -10   -3    -7    -5    -6    -15   12   -35.92  22.286577
 4     -12   1     1     1     -1    5     12   -36.83  22.938789
 -70   7     -11   -1    -1    -2    4     -6   -37.15  23.498713
 1     -6    -5    -1    1     2     0     0    -37.30  24.021111
 1     -6    -5    -1    1     2     0     0    -37.57  24.550711
 18    -2    6     1     -3    1     5     19   -37.91  25.076262
 -8    -33   -8    -6    -5    -7    -2    -22  -38.33  25.575748
 -8    -33   -8    -6    -5    -7    -2    -22  -38.44  26.036306
 5     -24   5     4     3     1     1     16   -38.55  26.439432
 -26   -40   -16   -3    -3    -3    17    1    -38.46  26.771566
 17    39    6     -2    -5    -5    4     -16  -38.48  27.040508
 34    1     0     -2    -3    -3    4     -8   -38.52  27.272804
 -28   39    6     -1    0     4     -10   2    -38.59  27.505733
 -28   39    6     -1    0     4     -10   2    -38.58  27.780413
 8     26    -3    0     -1    0     -3    8    -38.30  28.124542
 -24   55    2     -2    -2    1     8     -1   -38.40  28.541265
 -9    -11   -10   -5    -1    -3    -11   -21  -38.29  29.019953
 -4    -3    2     0     -1    -1    -10   4    -38.43  29.541245
 -4    -3    2     0     -1    -1    -10   4    -38.54  30.071541
 16    -29   3     1     2     2     20    -21  -38.67  30.576702
 -19   -14   -9    -5    -4    -2    1     -5   -38.54  31.040539
 -6    -4    -3    2     1     1     -6    -30  -38.24  31.460875
 6     11    0     -2    -2    -2    12    15   -38.22  31.829306
 17    -7    4     3     4     8     19    15   -38.32  32.129826
 11    -49   -1    -3    -4    -9    -35   -11  -38.42  32.355751
 -4    -20   -7    -4    -3    -2    7     6    -38.33  32.503933
 18    14    6     0     -2    1     1     18   -38.22  32.567474
 18    14    6     0     -2    1     1     18   -38.34  32.549442
 -2    14    -1    1     3     4     6     12   -38.44  32.462318
 27    -57   -1    3     2     3     -1    -16  -38.27  32.314465
 -24   -11   1     3     3     0     -6    1    -38.18  32.122734
 -24   -11   1     3     3     0     -6    1    -38.19  31.919954
 0     13    5     3     1     -6    -24   -19  -38.14  31.730574
 -28   -14   -4    -1    4     6     1     21   -38.22  31.556726
 -17   -23   0     0     -3    -4    -4    18   -38.36  31.399855
 -18   4     10    3     3     6     5     -25  -38.45  31.271444
 21    24    -4    -3    -2    -4    -2    1    -38.28  31.179491
 21    24    -4    -3    -2    -4    -2    1    -38.21  31.131721
 -11   17    -5    -2    -1    2     10    -1   -38.26  31.134552
 -39   -35   -7    0     0     2     -11   -18  -38.50  31.194269
 -39   -35   -7    0     0     2     -11   -18  -38.56  31.336351
 37    47    4     -4    -4    -7    -5    -7   -38.53  31.607042
 37    47    4     -4    -4    -7    -5    -7   -38.20  32.046913
 3     -8    -3    0     -1    -2    21    8    -38.18  32.667759
 -3    52    5     2     1     1     -8    5    -38.26  33.435165
 -14   -5    -5    -3    -2    3     4     26   -38.27  34.285427
 -14   -5    -5    -3    -2    3     4     26   -38.25  35.165604
 -1    -2    3     0     0     -1    6     -4   -38.27  36.038696
 -1    -2    3     0     0     -1    6     -4   -38.11  36.864422
